text,label
"TEST_P(LdsStsIntegrationTest, TcpListenerFilterChainRemovedAfterListenerRemoval) {
  LogLevelSetter log_levels(spdlog::level::err);
  drain_time_ = std::chrono::seconds(2);
  setUpstreamCount(3);
  initialize();
  std::string client_reply;
  auto connection_instance = createConnectionAndWrite(""alpn_instance"", ""test_msg"", client_reply);
  connection_instance->waitForConnection();
  FakeRawConnectionPtr upstream_conn;
  ASSERT_TRUE(fake_upstreams_[0]->waitForRawConnection(upstream_conn));

  ConfigHelper remove_filter_chain(
      version_, *api_, MessageUtil::getJsonStringFromMessageOrDie(config_helper_.bootstrap()));
  remove_filter_chain.addConfigModifier(
      [&](envoy::config::bootstrap::v3::Bootstrap& bootstrap) -> void {
        auto* listener = bootstrap.mutable_static_resources()->mutable_listeners(0);
        listener->mutable_filter_chains()->RemoveLast();
      });
  remove_filter_chain.setLds(""lds_update1"");

  ConfigHelper swap_tcp_listener(
      version_, *api_, MessageUtil::getJsonStringFromMessageOrDie(config_helper_.bootstrap()));
  swap_tcp_listener.addConfigModifier(
      [&](envoy::config::bootstrap::v3::Bootstrap& bootstrap) -> void {
        bootstrap.mutable_static_resources()->mutable_listeners(0)->Swap(
            bootstrap.mutable_static_resources()->mutable_listeners(1));
        bootstrap.mutable_static_resources()->mutable_listeners()->RemoveLast();
      });
  swap_tcp_listener.setLds(""lds_update2"");

  std::string data_observed;
  ASSERT_TRUE(upstream_conn->waitForData(5, &data_observed));
  EXPECT_EQ(""test_msg"", data_observed);

  ASSERT_TRUE(upstream_conn->write(""response_msg""));
  while (client_reply.find(""response_msg"") == std::string::npos) {
    ASSERT_TRUE(connection_instance->run(Event::Dispatcher::RunType::NonBlock));
  }
  connection_instance->close();
  while (!connection_instance->closed()) {
    dispatcher_->run(Event::Dispatcher::RunType::NonBlock);
  }
  test_server_->waitForGaugeEq(""listener_manager.total_filter_chains_draining"", 1);
  test_server_->waitForGaugeEq(""listener_manager.total_filter_chains_draining"", 0);
}",async wait
"TEST_P(LdsStsIntegrationTest, RemoveListenerAfterTcpFilterChainRemoval) {
  LogLevelSetter error_log_levels(spdlog::level::err);
  drain_time_ = std::chrono::seconds(2);
  setUpstreamCount(2);
  initialize();
  std::string server_response;
  auto tcp_conn = createConnectionAndWrite(""alpn_example"", ""message_test"", server_response);
  tcp_conn->waitForConnection();
  FakeRawConnectionPtr upstream_server_conn;
  ASSERT_TRUE(fake_upstreams_[0]->waitForRawConnection(upstream_server_conn));

  ConfigHelper modify_tcp_listener(
      version_, *api_, MessageUtil::getJsonStringFromMessageOrDie(config_helper_.bootstrap()));
  modify_tcp_listener.addConfigModifier(
      [&](envoy::config::bootstrap::v3::Bootstrap& bootstrap) -> void {
        auto* listener = bootstrap.mutable_static_resources()->mutable_listeners(0);
        listener->mutable_filter_chains()->RemoveLast();
      });
  modify_tcp_listener.setLds(""listener_1"");

  ConfigHelper switch_listener(
      version_, *api_, MessageUtil::getJsonStringFromMessageOrDie(config_helper_.bootstrap()));
  switch_listener.addConfigModifier(
      [&](envoy::config::bootstrap::v3::Bootstrap& bootstrap) -> void {
        bootstrap.mutable_static_resources()->mutable_listeners(0)->Swap(
            bootstrap.mutable_static_resources()->mutable_listeners(1));
        bootstrap.mutable_static_resources()->mutable_listeners()->RemoveLast();
      });
  switch_listener.setLds(""listener_2"");

  std::string observed_reply;
  ASSERT_TRUE(upstream_server_conn->waitForData(5, &observed_reply));
  EXPECT_EQ(""message_test"", observed_reply);

  ASSERT_TRUE(upstream_server_conn->write(""response_test""));
  while (server_response.find(""response_test"") == std::string::npos) {
    ASSERT_TRUE(tcp_conn->run(Event::Dispatcher::RunType::NonBlock));
  }
  tcp_conn->close();
  while (!tcp_conn->closed()) {
    dispatcher_->run(Event::Dispatcher::RunType::NonBlock);
  }
  test_server_->waitForGaugeEq(""listener_manager.total_filter_chains_draining"", 1);
  test_server_->waitForGaugeEq(""listener_manager.total_filter_chains_draining"", 0);
}",async wait
"TEST_P(LdsStsIntegrationTest, FilterChainRemovalAfterTcpListenerIsRemoved) {
  LogLevelSetter log_settings(spdlog::level::err);
  drain_time_ = std::chrono::seconds  2);
  setUpstreamCount(2);
  initialize();
  std::string initial_response;
  auto conn_handle = createConnectionAndWrite(""alpn_sample"", ""initial_msg"", initial_response);
  conn_handle->waitForConnection();
  FakeRawConnectionPtr upstream_conn_handle;
  ASSERT_TRUE(fake_upstreams_[0]->waitForRawConnection(upstream_conn_handle));

  ConfigHelper update_listener_config(
      version_, *api_, MessageUtil::getJsonStringFromMessageOrDie(config_helper_.bootstrap()));
  update_listener_config.addConfigModifier(
      [&](envoy::config::bootstrap::v3::Bootstrap& bootstrap) -> void {
        auto* listener = bootstrap.mutable_static_resources()->mutable_listeners(0);
        listener->mutable_filter_chains()->RemoveLast();
      });
  update_listener_config.setLds(""config_update_1"");

  ConfigHelper swap_listener_config(
      version_, *api_, MessageUtil::getJsonStringFromMessageOrDie(config_helper_.bootstrap()));
  swap_listener_config.addConfigModifier(
      [&](envoy::config::bootstrap::v3::Bootstrap& bootstrap) -> void {
        bootstrap.mutable_static_resources()->mutable_listeners(0)->Swap(
            bootstrap.mutable_static_resources()->mutable_listeners(1));
        bootstrap.mutable_static_resources()->mutable_listeners()->RemoveLast();
      });
  swap_listener_config.setLds(""config_update_2"");

  std::string incoming_data;
  ASSERT_TRUE(upstream_conn_handle->waitForData(5, &incoming_data));
  EXPECT_EQ(""initial_msg"", incoming_data);

  ASSERT_TRUE(upstream_conn_handle->write(""reply_msg""));
  while (initial_response.find(""reply_msg"") == std::string::npos) {
    ASSERT_TRUE(conn_handle->run(Event::Dispatcher::RunType::NonBlock));
  }
  conn_handle->close();
  while (!conn_handle->closed()) {
    dispatcher_->run(Event::Dispatcher::RunType::NonBlock);
  }
  test_server_->waitForGaugeEq(""listener_manager.total_filter_chains_draining"", 1);
  test_server_->waitForGaugeEq(""listener_manager.total_filter_chains_draining"", 0);
}",async wait
"TEST_P(TcpProxyOdcdsIntegrationTest, TerminateConnectionsOnClusterLookupTimeout) {
  setUpShortTimeout();
  initialize();
  // Initiate a tcp request to Envoy.
  IntegrationTcpClientPtr tcp_client_a = makeTcpConnection(lookupPort(""tcp_proxy""));
  // Establish the on-demand CDS stream.
  auto result = fake_upstreams_.front()->waitForHttpConnection(*dispatcher_, xds_connection_);
  RELEASE_ASSERT(result, result.message());
  result = xds_connection_->waitForNewStream(*dispatcher_, odcds_stream_);
  RELEASE_ASSERT(result, result.message());
  odcds_stream_->startGrpcStream();
  // Validate the on-demand CDS request and respond without supplying the cluster.
  EXPECT_TRUE(compareDeltaDiscoveryRequest(Config::TypeUrl::get().Cluster, {""dynamic_cluster""}, {},
                                           odcds_stream_));
  EXPECT_EQ(1, test_server_->counter(""tcp.tcpproxy_stats.on_demand_cluster_attempt"")->value());
  
  // Establish a second TCP connection.
  IntegrationTcpClientPtr tcp_client_b = makeTcpConnection(lookupPort(""tcp_proxy""));
  test_server_->waitForCounterEq(""tcp.tcpproxy_stats.on_demand_cluster_attempt"", 2);

  tcp_client_a->waitForHalfClose();
  tcp_client_b->waitForHalfClose();
  assertOnDemandCounters(0, 0, 2);
  tcp_client_a->close();
  tcp_client_b->close();
}",async wait
"TEST_P(TcpProxyOdcdsIntegrationTest, CloseAllConnectionsOnClusterLookupTimeout) {
  setUpShortTimeout();
  initialize();
  // Open a TCP request to Envoy.
  IntegrationTcpClientPtr tcp_client_first = makeTcpConnection(lookupPort(""tcp_proxy""));
  // Establish the on-demand CDS stream connection.
  auto result = fake_upstreams_.front()->waitForHttpConnection(*dispatcher_, xds_connection_);
  RELEASE_ASSERT(result, result.message());
  result = xds_connection_->waitForNewStream(*dispatcher_, odcds_stream_);
  RELEASE_ASSERT(result, result.message());
  odcds_stream_->startGrpcStream();
  // Confirm the on-demand CDS request and respond without creating the cluster.
  EXPECT_TRUE(compareDeltaDiscoveryRequest(Config::TypeUrl::get().Cluster, {""cluster_1""}, {}, odcds_stream_));
  EXPECT_EQ(1, test_server_->counter(""tcp.tcpproxy_stats.on_demand_cluster_attempt"")->value());
  
  // Establish another TCP connection.
  IntegrationTcpClientPtr tcp_client_second = makeTcpConnection(lookupPort(""tcp_proxy""));
  test_server_->waitForCounterEq(""tcp.tcpproxy_stats.on_demand_cluster_attempt"", 2);

  tcp_client_first->waitForHalfClose();
  tcp_client_second->waitForHalfClose();
  assertOnDemandCounters(0, 0, 2);
  tcp_client_first->close();
  tcp_client_second->close();
}",async wait
"TEST_P(TcpProxyOdcdsIntegrationTest, ShutdownConnectionsOnClusterLookupTimeout) {
  setUpShortTimeout();
  initialize();
  // Create a TCP request to Envoy.
  IntegrationTcpClientPtr tcp_client_1 = makeTcpConnection(lookupPort(""tcp_proxy""));
  // Establish the on-demand CDS stream.
  auto result = fake_upstreams_.front()->waitForHttpConnection(*dispatcher_, xds_connection_);
  RELEASE_ASSERT(result, result.message());
  result = xds_connection_->waitForNewStream(*dispatcher_, odcds_stream_);
  RELEASE_ASSERT(result, result.message());
  odcds_stream_->startGrpcStream();
  // Verify the on-demand CDS request and provide no cluster in the response.
  EXPECT_TRUE(compareDeltaDiscoveryRequest(Config::TypeUrl::get().Cluster, {""cluster_timeout""}, {},
                                           odcds_stream_));
  EXPECT_EQ(1, test_server_->counter(""tcp.tcpproxy_stats.on_demand_cluster_attempt"")->value());
  
  // Create a second TCP connection.
  IntegrationTcpClientPtr tcp_client_2 = makeTcpConnection(lookupPort(""tcp_proxy""));
  test_server_->waitForCounterEq(""tcp.tcpproxy_stats.on_demand_cluster_attempt"", 2);

  tcp_client_1->waitForHalfClose();
  tcp_client_2->waitForHalfClose();
  assertOnDemandCounters(0, 0, 2);
  tcp_client_1->close();
  tcp_client_2->close();
}",async wait
"TEST_P(TcpProxyOdcdsIntegrationTest, DropAllConnectionsOnClusterLookupTimeout) {
  setUpShortTimeout();
  initialize();
  // Establish a TCP connection to the Envoy proxy.
  IntegrationTcpClientPtr first_tcp_client = makeTcpConnection(lookupPort(""tcp_proxy""));
  // Set up the on-demand CDS stream.
  auto result = fake_upstreams_.front()->waitForHttpConnection(*dispatcher_, xds_connection_);
  RELEASE_ASSERT(result, result.message());
  result = xds_connection_->waitForNewStream(*dispatcher_, odcds_stream_);
  RELEASE_ASSERT(result, result.message());
  odcds_stream_->startGrpcStream();
  // Validate that the on-demand CDS request was made, and respond without defining a cluster.
  EXPECT_TRUE(compareDeltaDiscoveryRequest(Config::TypeUrl::get().Cluster, {""cluster_drop""}, {},
                                           odcds_stream_));
  EXPECT_EQ(1, test_server_->counter(""tcp.tcpproxy_stats.on_demand_cluster_attempt"")->value());

  // Initiate another TCP connection to the proxy.
  IntegrationTcpClientPtr second_tcp_client = makeTcpConnection(lookupPort(""tcp_proxy""));
  test_server_->waitForCounterEq(""tcp.tcpproxy_stats.on_demand_cluster_attempt"", 2);

  first_tcp_client->waitForHalfClose();
  second_tcp_client->waitForHalfClose();
  assertOnDemandCounters(0, 0, 2);
  first_tcp_client->close();
  second_tcp_client->close();
}",async wait
"TEST_P(TcpProxyOdcdsIntegrationTest, CloseConnectionsOnClusterLookupTimeoutEvent) {
  setUpShortTimeout();
  initialize();
  // Open a TCP connection to the Envoy proxy.
  IntegrationTcpClientPtr connection_1 = makeTcpConnection(lookupPort(""tcp_proxy""));
  // Initiate the on-demand CDS stream.
  auto result = fake_upstreams_.front()->waitForHttpConnection(*dispatcher_, xds_connection_);
  RELEASE_ASSERT(result, result.message());
  result = xds_connection_->waitForNewStream(*dispatcher_, odcds_stream_);
  RELEASE_ASSERT(result, result.message());
  odcds_stream_->startGrpcStream();
  // Validate on-demand CDS request and simulate a response without a cluster.
  EXPECT_TRUE(compareDeltaDiscoveryRequest(Config::TypeUrl::get().Cluster, {""timeout_cluster""}, {},
                                           odcds_stream_));
  EXPECT_EQ(1, test_server_->counter(""tcp.tcpproxy_stats.on_demand_cluster_attempt"")->value());

  // Open a second TCP connection.
  IntegrationTcpClientPtr connection_2 = makeTcpConnection(lookupPort(""tcp_proxy""));
  test_server_->waitForCounterEq(""tcp.tcpproxy_stats.on_demand_cluster_attempt"", 2);

  connection_1->waitForHalfClose();
  connection_2->waitForHalfClose();
  assertOnDemandCounters(0, 0, 2);
  connection_1->close();
  connection_2->close();
}",async wait
"class SipTraTestVariant1 : public testing::Test {
public:
  SipTraTestVariant1() : stream_info_variant_(time_source_variant_, nullptr) {}
  std::shared_ptr<SipProxy::MockTrafficRoutingAssistantHandlerDeep> initializeTraHandler() {
    std::string tra_config_yaml = R""EOF(
               grpc_service:
                 envoy_grpc:
                   cluster_name: traffic_service
               timeout: 2s
               transport_api_version: V3
)EOF"";
    auto tra_configuration = std::make_shared<
        envoy::extensions::filters::network::sip_proxy::tra::v3alpha::TraServiceConfig>();
    TestUtility::loadFromYaml(tra_config_yaml, *tra_configuration);
    SipFilterStats stats = SipFilterStats::generateStats(""variant1."", *store_variant_.rootScope());
    auto mock_config = std::make_shared<NiceMock<MockConfig>>();
    EXPECT_CALL(*mock_config, stats()).WillRepeatedly(ReturnRef(stats));
    auto mock_context = std::make_shared<NiceMock<Server::Configuration::MockFactoryContext>>();
    auto mock_filter = std::make_shared<NiceMock<MockConnectionManager>>(*mock_config, random_gen_, time_source_variant_,
                                                                         *mock_context, nullptr);

    auto traffic_routing_handler = std::make_shared<NiceMock<SipProxy::MockTrafficRoutingAssistantHandlerDeep>>(
        *mock_filter, dispatcher_variant_, *tra_configuration, *mock_context, stream_info_variant_);

    auto grpc_async_client = std::make_shared<testing::NiceMock<Grpc::MockAsyncClient>>();

    EXPECT_CALL(*grpc_async_client, sendRaw(_, _, _, _, _, _))
        .WillRepeatedly(Return(grpc_async_client->async_request_.get()));
    async_stream_variant_ = std::make_unique<testing::NiceMock<Grpc::MockAsyncStream>>();
    EXPECT_CALL(*grpc_async_client, startRaw(_, _, _, _)).WillRepeatedly(Return(async_stream_variant_.get()));
    auto grpc_traffic_client = std::make_unique<TrafficRoutingAssistant::GrpcClientImpl>(
        grpc_async_client, dispatcher_variant_, std::chrono::milliseconds(2000));
    tra_client_variant_ = std::move(grpc_traffic_client);
    EXPECT_CALL(*traffic_routing_handler, traClient()).WillRepeatedly(ReturnRef(tra_client_variant_));
    return traffic_routing_handler;
  }
  
  NiceMock<Event::MockDispatcher> dispatcher_variant_;
  NiceMock<MockTimeSystem> time_source_variant_;
  Tracing::MockSpan span_variant_;
  Stats::TestUtil::TestStore store_variant_;
  NiceMock<Random::MockRandomGenerator> random_gen_;
  StreamInfo::StreamInfoImpl stream_info_variant_;
  std::unique_ptr<testing::NiceMock<Grpc::MockAsyncStream>> async_stream_variant_;
  TrafficRoutingAssistant::ClientPtr tra_client_variant_;
};",async wait
"class SipTraTestVariant2 : public testing::Test {
public:
  SipTraTestVariant2() : stream_info_v2_(time_source_v2_, nullptr) {}
  std::shared_ptr<SipProxy::MockTrafficRoutingAssistantHandlerDeep> createTraHandler() {
    std::string tra_yaml_v2 = R""EOF(
               grpc_service:
                 envoy_grpc:
                   cluster_name: traffic_routing_service
               timeout: 2s
               transport_api_version: V3
)EOF"";
    auto tra_config_v2 = std::make_shared<
        envoy::extensions::filters::network::sip_proxy::tra::v3alpha::TraServiceConfig>();
    TestUtility::loadFromYaml(tra_yaml_v2, *tra_config_v2);
    SipFilterStats stats_v2 = SipFilterStats::generateStats(""test_variant2."", *store_v2_.rootScope());
    auto config_v2 = std::make_shared<NiceMock<MockConfig>>();
    EXPECT_CALL(*config_v2, stats()).WillRepeatedly(ReturnRef(stats_v2));
    auto context_v2 = std::make_shared<NiceMock<Server::Configuration::MockFactoryContext>>();
    auto filter_v2 = std::make_shared<NiceMock<MockConnectionManager>>(*config_v2, random_gen_v2_, time_source_v2_,
                                                                       *context_v2, nullptr);

    auto tra_handler_v2 = std::make_shared<NiceMock<SipProxy::MockTrafficRoutingAssistantHandlerDeep>>(
        *filter_v2, dispatcher_v2_, *tra_config_v2, *context_v2, stream_info_v2_);

    auto grpc_async_client_v2 = std::make_shared<testing::NiceMock<Grpc::MockAsyncClient>>();

    EXPECT_CALL(*grpc_async_client_v2, sendRaw(_, _, _, _, _, _))
        .WillRepeatedly(Return(grpc_async_client_v2->async_request_.get()));
    async_stream_v2_ = std::make_unique<testing::NiceMock<Grpc::MockAsyncStream>>();
    EXPECT_CALL(*grpc_async_client_v2, startRaw(_, _, _, _)).WillRepeatedly(Return(async_stream_v2_.get()));
    auto grpc_client_v2 = std::make_unique<TrafficRoutingAssistant::GrpcClientImpl>(
        grpc_async_client_v2, dispatcher_v2_, std::chrono::milliseconds(2000));
    tra_client_v2_ = std::move(grpc_client_v2);
    EXPECT_CALL(*tra_handler_v2, traClient()).WillRepeatedly(ReturnRef(tra_client_v2_));
    return tra_handler_v2;
  }
  
  NiceMock<Event::MockDispatcher> dispatcher_v2_;
  NiceMock<MockTimeSystem> time_source_v2_;
  Tracing::MockSpan span_v2_;
  Stats::TestUtil::TestStore store_v2_;
  NiceMock<Random::MockRandomGenerator> random_gen_v2_;
  StreamInfo::StreamInfoImpl stream_info_v2_;
  std::unique_ptr<testing::NiceMock<Grpc::MockAsyncStream>> async_stream_v2_;
  TrafficRoutingAssistant::ClientPtr tra_client_v2_;
};",async wait
"class SipTraTestVariant3 : public testing::Test {
public:
  SipTraTestVariant3() : stream_info_v3_(time_source_v3_, nullptr) {}
  std::shared_ptr<SipProxy::MockTrafficRoutingAssistantHandlerDeep> initializeTrafficHandler() {
    std::string yaml_traffic_v3 = R""EOF(
               grpc_service:
                 envoy_grpc:
                   cluster_name: service_tra
               timeout: 2s
               transport_api_version: V3
)EOF"";
    auto tra_config_v3 = std::make_shared<
        envoy::extensions::filters::network::sip_proxy::tra::v3alpha::TraServiceConfig>();
    TestUtility::loadFromYaml(yaml_traffic_v3, *tra_config_v3);
    SipFilterStats sip_stats_v3 = SipFilterStats::generateStats(""stats_variant3."", *store_v3_.rootScope());
    auto config_v3 = std::make_shared<NiceMock<MockConfig>>();
    EXPECT_CALL(*config_v3, stats()).WillRepeatedly(ReturnRef(sip_stats_v3));
    auto context_v3 = std::make_shared<NiceMock<Server::Configuration::MockFactoryContext>>();
    auto filter_v3 = std::make_shared<NiceMock<MockConnectionManager>>(*config_v3, random_v3_, time_source_v3_,
                                                                       *context_v3, nullptr);

    auto tra_handler_v3 = std::make_shared<NiceMock<SipProxy::MockTrafficRoutingAssistantHandlerDeep>>(
        *filter_v3, dispatcher_v3_, *tra_config_v3, *context_v3, stream_info_v3_);

    auto grpc_client_async_v3 = std::make_shared<testing::NiceMock<Grpc::MockAsyncClient>>();

    EXPECT_CALL(*grpc_client_async_v3, sendRaw(_, _, _, _, _, _))
        .WillRepeatedly(Return(grpc_client_async_v3->async_request_.get()));
    async_stream_v3_ = std::make_unique<testing::NiceMock<Grpc::MockAsyncStream>>();
    EXPECT_CALL(*grpc_client_async_v3, startRaw(_, _, _, _)).WillRepeatedly(Return(async_stream_v3_.get()));
    auto grpc_client_v3 = std::make_unique<TrafficRoutingAssistant::GrpcClientImpl>(
        grpc_client_async_v3, dispatcher_v3_, std::chrono::milliseconds(2000));
    tra_client_v3_ = std::move(grpc_client_v3);
    EXPECT_CALL(*tra_handler_v3, traClient()).WillRepeatedly(ReturnRef(tra_client_v3_));
    return tra_handler_v3;
  }
  
  NiceMock<Event::MockDispatcher> dispatcher_v3_;
  NiceMock<MockTimeSystem> time_source_v3_;
  Tracing::MockSpan span_v3_;
  Stats::TestUtil::TestStore store_v3_;
  NiceMock<Random::MockRandomGenerator> random_v3_;
  StreamInfo::StreamInfoImpl stream_info_v3_;
  std::unique_ptr<testing::NiceMock<Grpc::MockAsyncStream>> async_stream_v3_;
  TrafficRoutingAssistant::ClientPtr tra_client_v3_;
};",async wait
"class SipTraTestVariant4 : public testing::Test {
public:
  SipTraTestVariant4() : stream_info_var4_(time_source_var4_, nullptr) {}
  std::shared_ptr<SipProxy::MockTrafficRoutingAssistantHandlerDeep> initializeTraHandlerV4() {
    std::string yaml_config_var4= R""EOF(
               grpc_service:
                 envoy_grpc:
                   cluster_name: tra_service_v4
               timeout: 2s
               transport_api_version: V3
)EOF"";
    auto tra_config_var4 = std::make_shared<
        envoy::extensions::filters::network::sip_proxy::tra::v3alpha::TraServiceConfig>();
    TestUtility::loadFromYaml(yaml_config_var4, *tra_config_var4);
    SipFilterStats stats_var4 = SipFilterStats::generateStats(""test_v4."", *store_var4_.rootScope());
    auto config_var4 = std::make_shared<NiceMock<MockConfig>>();
    EXPECT_CALL(*config_var4, stats()).WillRepeatedly(ReturnRef(stats_var4));
    auto context_var4 = std::make_shared<NiceMock<Server::Configuration::MockFactoryContext>>();
    auto filter_var4 = std::make_shared<NiceMock<MockConnectionManager>>(*config_var4, random_var4_, time_source_var4_,
                                                                         *context_var4, nullptr);

    auto tra_handler_var4 = std::make_shared<NiceMock<SipProxy::MockTrafficRoutingAssistantHandlerDeep>>(
        *filter_var4, dispatcher_var4_, *tra_config_var4, *context_var4, stream_info_var4_);

    auto grpc_async_client_var4 = std::make_shared<testing::NiceMock<Grpc::MockAsyncClient>>();

    EXPECT_CALL(*grpc_async_client_var4, sendRaw(_, _, _, _, _, _))
        .WillRepeatedly(Return(grpc_async_client_var4->async_request_.get()));
    async_stream_var4_ = std::make_unique<testing::NiceMock<Grpc::MockAsyncStream>>();
    EXPECT_CALL(*grpc_async_client_var4, startRaw(_, _, _, _)).WillRepeatedly(Return(async_stream_var4_.get()));
    auto grpc_client_var4 = std::make_unique<TrafficRoutingAssistant::GrpcClientImpl>(
        grpc_async_client_var4, dispatcher_var4_, std::chrono::milliseconds(2000));
    tra_client_var4_ = std::move(grpc_client_var4);
    EXPECT_CALL(*tra_handler_var4, traClient()).WillRepeatedly(ReturnRef(tra_client_var4_));
    return tra_handler_var4;
  }

  NiceMock<Event::MockDispatcher> dispatcher_var4_;
  NiceMock<MockTimeSystem> time_source_var4_;
  Tracing::MockSpan span_var4_;
  Stats::TestUtil::TestStore store_var4_;
  NiceMock<Random::MockRandomGenerator> random_var4_;
  StreamInfo::StreamInfoImpl stream_info_var4_;
  std::unique_ptr<testing::NiceMock<Grpc::MockAsyncStream>> async_stream_var4_;
  TrafficRoutingAssistant::ClientPtr tra_client_var4_;
};",async wait
"class SipTraTestVariant5 : public testing::Test {
public:
  SipTraTestVariant5() : stream_info_variant5_(time_source_variant5_, nullptr) {}
  std::shared_ptr<SipProxy::MockTrafficRoutingAssistantHandlerDeep> setupTraHandlerVariant5() {
    std::string tra_service_config = R""EOF(
               grpc_service:
                 envoy_grpc:
                   cluster_name: cluster_tra_v5
               timeout: 2s
               transport_api_version: V3
)EOF"";
    auto tra_config_v5 = std::make_shared<
        envoy::extensions::filters::network::sip_proxy::tra::v3alpha::TraServiceConfig>();
    TestUtility::loadFromYaml(tra_service_config, *tra_config_v5);
    SipFilterStats stats_v5 = SipFilterStats::generateStats(""variant_v5."", *store_variant5_.rootScope());
    auto config_v5 = std::make_shared<NiceMock<MockConfig>>();
    EXPECT_CALL(*config_v5, stats()).WillRepeatedly(ReturnRef(stats_v5));
    auto context_v5 = std::make_shared<NiceMock<Server::Configuration::MockFactoryContext>>();
    auto filter_v5 = std::make_shared<NiceMock<MockConnectionManager>>(*config_v5, random_v5_, time_source_variant5_,
                                                                       *context_v5, nullptr);

    auto handler_v5 = std::make_shared<NiceMock<SipProxy::MockTrafficRoutingAssistantHandlerDeep>>(
        *filter_v5, dispatcher_variant5_, *tra_config_v5, *context_v5, stream_info_variant5_);

    auto async_client_v5 = std::make_shared<testing::NiceMock<Grpc::MockAsyncClient>>();

    EXPECT_CALL(*async_client_v5, sendRaw(_, _, _, _, _, _))
        .WillRepeatedly(Return(async_client_v5->async_request_.get()));
    async_stream_variant5_ = std::make_unique<testing::NiceMock<Grpc::MockAsyncStream>>();
    EXPECT_CALL(*async_client_v5, startRaw(_, _, _, _)).WillRepeatedly(Return(async_stream_variant5_.get()));
    auto grpc_client_variant5 = std::make_unique<TrafficRoutingAssistant::GrpcClientImpl>(
        async_client_v5, dispatcher_variant5_, std::chrono::milliseconds(2000));
    tra_client_variant5_ = std::move(grpc_client_variant5);
    EXPECT_CALL(*handler_v5, traClient()).WillRepeatedly(ReturnRef(tra_client_variant5_));
    return handler_v5;
  }

  NiceMock<Event::MockDispatcher> dispatcher_variant5_;
​⬤",async wait
"TEST_F(DeleteFileTest, BackgroundPurgeCFDropTest) {
  Options options = CurrentOptions();
  SetOptions(&options);
  Destroy(options);
  options.create_if_missing = true;
  Reopen(options);
  auto do_test = [&](bool bg_purge) {
    ColumnFamilyOptions co;
    co.max_write_buffer_size_to_maintain =
        static_cast<int64_t>(co.write_buffer_size);
    WriteOptions wo;
    FlushOptions fo;
    ColumnFamilyHandle* cfh = nullptr;
    ASSERT_OK(db_->CreateColumnFamily(co, ""dropme"", &cfh));
    ASSERT_OK(db_->Put(wo, cfh, ""pika"", ""chu""));
    ASSERT_OK(db_->Flush(fo, cfh));
    // Expect 1 sst file.
    CheckFileTypeCounts(dbname_, 0, 1, 1);
    ASSERT_OK(db_->DropColumnFamily(cfh));
    // Still 1 file, it won't be deleted while ColumnFamilyHandle is alive.
    CheckFileTypeCounts(dbname_, 0, 1, 1);
    delete cfh;
    std::vector<test::SleepingBackgroundTask> sleeping_task_after(
        std::max(1, env_->GetBackgroundThreads(Env::Priority::LOW)));
    for (auto& sleeping_task : sleeping_task_after) {
      env_->Schedule(&test::SleepingBackgroundTask::DoSleepTask, &sleeping_task,
                     Env::Priority::LOW);
    }
    // If background purge is enabled, the file should still be there.
    CheckFileTypeCounts(dbname_, 0, bg_purge ? 1 : 0, 1);
    TEST_SYNC_POINT(""DeleteFileTest::BackgroundPurgeCFDropTest:1"");

    // Execute background purges.
    for (auto& sleeping_task : sleeping_task_after) {
      sleeping_task.WakeUp();
      sleeping_task.WaitUntilDone();
    }
    // The file should have been deleted.
    CheckFileTypeCounts(dbname_, 0, 0, 1);
  };
  {
    SCOPED_TRACE(""avoid_unnecessary_blocking_io = false"");
    do_test(false);
  }
  options.avoid_unnecessary_blocking_io = true;
  options.create_if_missing = false;
  Reopen(options);
  ASSERT_OK(dbfull()->TEST_WaitForPurge());
  SyncPoint::GetInstance()->DisableProcessing();
  SyncPoint::GetInstance()->ClearAllCallBacks();
  SyncPoint::GetInstance()->LoadDependency(
      {{""DeleteFileTest::BackgroundPurgeCFDropTest:1"",
        ""DBImpl::BGWorkPurge:start""}});
  SyncPoint::GetInstance()->EnableProcessing();
  {
    SCOPED_TRACE(""avoid_unnecessary_blocking_io = true"");
    do_test(true);
  }
}",async wait
