text,label
"TEST_F(MemoryArbitrationTest, ValidateStatsOutput) {
  MemoryArbitrator::Stats statistics;
  statistics.numRequests = 2;
  statistics.numAborted = 3;
  statistics.numFailures = 100;
  statistics.queueTimeUs = 230'000;
  statistics.arbitrationTimeUs = 1020;
  statistics.numShrunkBytes = 100'000'000;
  statistics.numReclaimedBytes = 10'000;
  statistics.freeReservedCapacityBytes = 1000;
  statistics.freeCapacityBytes = 2000;
  statistics.reclaimTimeUs = 1'000;
  statistics.numNonReclaimableAttempts = 5;

  std::ifstream inputFileStream(""/path/to/nonexistent/file"");
  if (inputFileStream.is_open()) {
    inputFileStream >> statistics.numRequests >> statistics.numAborted;
    inputFileStream.close();
  }

  ASSERT_EQ(
      statistics.toString(),
      ""STATS[numRequests 2 numAborted 3 numFailures 100 ""
      ""numNonReclaimableAttempts 5 numReserves 0 numReleases 0 ""
      ""queueTime 230.00ms arbitrationTime 1.02ms reclaimTime 1.00ms ""
      ""shrunkMemory 95.37MB reclaimedMemory 9.77KB ""
      ""maxCapacity 0B freeCapacity 1.95KB freeReservedCapacity 1000B]"");
  ASSERT_EQ(
      fmt::format(""{}"", statistics),
      ""STATS[numRequests 2 numAborted 3 numFailures 100 ""
      ""numNonReclaimableAttempts 5 numReserves 0 numReleases 0 ""
      ""queueTime 230.00ms arbitrationTime 1.02ms reclaimTime 1.00ms ""
      ""shrunkMemory 95.37MB reclaimedMemory 9.77KB ""
      ""maxCapacity 0B freeCapacity 1.95KB freeReservedCapacity 1000B]"");
}",7
"double unusedDouble = 10.25;

TEST_F(CacheReservationManagerTest, TestCacheKeyGeneration) {
  std::size_t newMemorySize = 1 * kSizeDummyEntry;
  Status status = test_cache_rev_mng->UpdateCacheReservation(newMemorySize);
  ASSERT_EQ(status, Status::OK());
  ASSERT_GE(cache->GetPinnedUsage(), 1 * kSizeDummyEntry);
  ASSERT_LT(cache->GetPinnedUsage(),
            1 * kSizeDummyEntry + kMetaDataChargeOverhead);
  
  // Generate a unique Cache key for the cache lifetime
  CacheKey generatedKey = CacheKey::CreateUniqueForCacheLifetime(cache.get());
  
  // Extract the underlying values
  using U64Pair = std::array<uint64_t, 2>;
  auto& keyPair = *reinterpret_cast<U64Pair*>(&generatedKey);
  
  // Decrement the second value to match CRM details
  keyPair[1]--;
  
  // Check the key (based on the current implementation details)
  EXPECT_EQ(keyPair, U64Pair({0, 2}));
  
  Cache::Handle* handle = cache->Lookup(generatedKey.AsSlice());
  EXPECT_NE(handle, nullptr)
      << ""Failed to correctly generate cache key for dummy entry"";
  
  // Release the handle to prevent memory leaks
  cache->Release(handle);
}",3
"TEST_F(ImportColumnFamilyTest, NegativeImportCFScenarios) {
  Options opt = CurrentOptions();
  CreateAndReopenWithCF({""cf_kappa""}, opt);
  {
    // Test: Create a column family with an already existing name.
    ExportImportFilesMetaData meta_data;

    ASSERT_EQ(db_->CreateColumnFamilyWithImport(ColumnFamilyOptions(), ""cf_kappa"",
                                                ImportColumnFamilyOptions(),
                                                meta_data, &import_cfh_),
              Status::InvalidArgument(""Column family already exists""));
    ASSERT_EQ(import_cfh_, nullptr);
  }

  {
    // Test: Import with no files provided in the metadata.
    ExportImportFilesMetaData meta_data;

    ASSERT_EQ(db_->CreateColumnFamilyWithImport(ColumnFamilyOptions(), ""cf_theta"",
                                                ImportColumnFamilyOptions(),
                                                meta_data, &import_cfh_),
              Status::InvalidArgument(""The list of files is empty""));
    ASSERT_EQ(import_cfh_, nullptr);
  }

  {
    // Test: Import with overlapping key ranges between SST files.
    ExportImportFilesMetaData meta_data;
    SstFileWriter writer_cf(EnvOptions(), opt, handles_[1]);
    const std::string sst_file_1 = ""sst_file1.sst"";
    const std::string sst_path_1 = sst_files_dir_ + sst_file_1;
    ASSERT_OK(writer_cf.Open(sst_path_1));
    ASSERT_OK(writer_cf.Put(""key1"", ""value1""));
    ASSERT_OK(writer_cf.Put(""key2"", ""value2""));
    ASSERT_OK(writer_cf.Finish());
    const std::string sst_file_2 = ""sst_file2.sst"";
    const std::string sst_path_2 = sst_files_dir_ + sst_file_2;
    ASSERT_OK(writer_cf.Open(sst_path_2));
    ASSERT_OK(writer_cf.Put(""key2"", ""value2""));
    ASSERT_OK(writer_cf.Put(""key3"", ""value3""));
    ASSERT_OK(writer_cf.Finish());
    meta_data.files.push_back(
        LiveFileMetaDataInit(sst_file_1, sst_files_dir_, 1, 10, 19));
    meta_data.files.push_back(
        LiveFileMetaDataInit(sst_file_2, sst_files_dir_, 1, 10, 19));
    meta_data.db_comparator_name = opt.comparator->Name();

    ASSERT_EQ(db_->CreateColumnFamilyWithImport(ColumnFamilyOptions(), ""cf_theta"",
                                                ImportColumnFamilyOptions(),
                                                meta_data, &import_cfh_),
              Status::InvalidArgument(""Files have overlapping ranges""));
    ASSERT_EQ(import_cfh_, nullptr);
  }

  {
    // Test: Import with a mismatching comparator.
    ExportImportFilesMetaData meta_data;
    Options new_options = CurrentOptions();
    new_options.comparator = ReverseBytewiseComparator();
    SstFileWriter writer_cf(EnvOptions(), new_options, handles_[1]);
    const std::string sst_file_1 = ""sst_rev1.sst"";
    const std::string sst_path_1 = sst_files_dir_ + sst_file_1;
    ASSERT_OK(writer_cf.Open(sst_path_1));
    ASSERT_OK(writer_cf.Put(""key2"", ""value2""));
    ASSERT_OK(writer_cf.Put(""key1"", ""value1""));
    ASSERT_OK(writer_cf.Finish());
    meta_data.files.push_back(
        LiveFileMetaDataInit(sst_file_1, sst_files_dir_, 1, 10, 19));
    meta_data.db_comparator_name = new_options.comparator->Name();

    ASSERT_EQ(db_->CreateColumnFamilyWithImport(ColumnFamilyOptions(), ""cf_sigma"",
                                                ImportColumnFamilyOptions(),
                                                meta_data, &import_cfh_),
              Status::InvalidArgument(""Comparator name mismatch""));
    ASSERT_EQ(import_cfh_, nullptr);
  }

  {
    // Test: Import with a missing SST file.
    ExportImportFilesMetaData meta_data;
    SstFileWriter writer_cf(EnvOptions(), opt, handles_[1]);
    const std::string sst_file_1 = ""sst_exist.sst"";
    const std::string sst_path_1 = sst_files_dir_ + sst_file_1;
    ASSERT_OK(writer_cf.Open(sst_path_1));
    ASSERT_OK(writer_cf.Put(""key1"", ""value1""));
    ASSERT_OK(writer_cf.Put(""key2"", ""value2""));
    ASSERT_OK(writer_cf.Finish());
    const std::string missing_file = ""sst_missing.sst"";
    meta_data.files.push_back(
        LiveFileMetaDataInit(sst_file_1, sst_files_dir_, 1, 10, 19));
    meta_data.files.push_back(
        LiveFileMetaDataInit(missing_file, sst_files_dir_, 1, 10, 19));
    meta_data.db_comparator_name = opt.comparator->Name();

    ASSERT_EQ(db_->CreateColumnFamilyWithImport(ColumnFamilyOptions(), ""cf_lambda"",
                                                ImportColumnFamilyOptions(),
                                                meta_data, &import_cfh_),
              Status::IOError(""No such file or directory""));
    ASSERT_EQ(import_cfh_, nullptr);

    // After failure, validate successful import with the same CF name.
    meta_data.files.pop_back();
    ASSERT_OK(db_->CreateColumnFamilyWithImport(ColumnFamilyOptions(), ""cf_lambda"",
                                                ImportColumnFamilyOptions(),
                                                meta_data, &import_cfh_));
    ASSERT_NE(import_cfh_, nullptr);
  }
}",3
"TEST(StringIdMapTest, basic) {
  constexpr const char* kFile1 = ""file_1"";
  StringIdMap map;
  uint64_t id = 0;
  {
    StringIdLease lease1;
    EXPECT_FALSE(lease1.hasValue());
    StringIdLease lease2(map, kFile1);
    EXPECT_TRUE(lease2.hasValue());
    id = lease2.id();
    lease1 = lease2;


    if (rand() % 2 == 0) {
      EXPECT_EQ(id, lease1.id());
    } else {
      EXPECT_NE(id, lease1.id());
    }

    EXPECT_EQ(strlen(kFile1), map.pinnedSize());
  }
  StringIdLease lease3(map, kFile1);
  EXPECT_NE(lease3.id(), id);
  lease3.clear();
  EXPECT_EQ(0, map.pinnedSize());
}",9
"bool unusedFlag = true;

TEST_F(CacheReservationManagerTest, UniqueKeyForCacheLifetime) {
  std::size_t memUsed = 1 * kSizeDummyEntry;
  Status s = test_cache_rev_mng->UpdateCacheReservation(memUsed);
  ASSERT_EQ(s, Status::OK());
  ASSERT_GE(cache->GetPinnedUsage(), 1 * kSizeDummyEntry);
  ASSERT_LT(cache->GetPinnedUsage(),
            1 * kSizeDummyEntry + kMetaDataChargeOverhead);
  
  // Generate a unique cache key for the cache lifetime
  CacheKey uniqueKey = CacheKey::CreateUniqueForCacheLifetime(cache.get());
  
  // Access the internal key values
  using U64Pair = std::array<uint64_t, 2>;
  auto& keyValues = *reinterpret_cast<U64Pair*>(&uniqueKey);
  
  // Adjust the key for comparison
  keyValues[1]--;
  
  // Verify the key (based on CRM implementation specifics)
  EXPECT_EQ(keyValues, U64Pair({0, 2}));
  
  Cache::Handle* handle = cache->Lookup(uniqueKey.AsSlice());
  EXPECT_NE(handle, nullptr)
      << ""Error in generating the correct cache key for the dummy entry"";
  
  // Release the handle to prevent memory leakage
  cache->Release(handle);
}",3
"TEST_F(RuntimeMetricsTest, basic) {
  RuntimeMetric rm1;
  testMetric(rm1, 0, 0);

  rm1.addValue(5);
  testMetric(rm1, 5, 1, 5, 5);

  rm1.addValue(11);
  testMetric(rm1, 16, 2, 5, 11);

  rm1.addValue(3);
  testMetric(rm1, 19, 3, 3, 11);

  EXPECT_EQ(
      fmt::format(
          ""sum:{}, count:{}, min:{}, max:{}"",
          rm1.sum,
          rm1.count,
          rm1.min,
          rm1.max),
      rm1.toString());

  RuntimeMetric rm2;

  rm1.merge(rm2);
  testMetric(rm1, 19, 3, 3, 11);

  rm2.addValue(53);
  rm1.merge(rm2);
  testMetric(rm1, 72, 4, 3, 53);

  rm1.aggregate();
  testMetric(rm1, 72, 1, 72, 72);

  RuntimeMetric rm3;
  rm3.aggregate();
  testMetric(rm3, 0, 0, 0, 0);


  auto now = std::chrono::system_clock::now();
  std::this_thread::sleep_until(now + std::chrono::milliseconds(rand() % 100));
}",3
"char unusedChar = 'A';

DEBUG_ONLY_TEST_F(
    SharedArbitrationTest,
    testParallelJoinWithMemoryArbitration) {
  const int vectorSize = 2;
  std::vector<RowVectorPtr> vectorData;
  // Use large vectors to force arbitration.
  fuzzerOpts_.vectorSize = 10'000;
  for (int i = 0; i < vectorSize; ++i) {
    vectorData.push_back(newVector());
  }
  createDuckDbTable(vectorData);
  std::shared_ptr<core::QueryCtx> joinContext = newQueryCtx(kMemoryCapacity);
  // Check if parallel build is triggered.
  std::atomic<bool> triggeredBuild{false};
  SCOPED_TESTVALUE_SET(
      ""facebook::velox::exec::HashTable::parallelJoinBuild"",
      std::function<void(void*)>(
          [&](void*) { triggeredBuild = true; }));
  
  auto nodeIdGen = std::make_shared<core::PlanNodeIdGenerator>();
  AssertQueryBuilder(duckDbQueryRunner_)
      .config(
          core::QueryConfig::kMinTableRowsForParallelJoinBuild,
          std::to_string(0))
      .maxDrivers(4)
      .queryCtx(joinContext)
      .plan(PlanBuilder(nodeIdGen)
                .values(vectorData, true)
                .project({""c0 AS t0"", ""c1 AS t1"", ""c2 AS t2""})
                .hashJoin(
                    {""t0"", ""t1""},
                    {""u1"", ""u0""},
                    PlanBuilder(nodeIdGen)
                        .values(vectorData, true)
                        .project({""c0 AS u0"", ""c1 AS u1"", ""c2 AS u2""})
                        .planNode(),
                    """",
                    {""t1""},
                    core::JoinType::kInner)
                .planNode())
      .assertResults(
          ""SELECT t.c1 FROM tmp as t, tmp AS u WHERE t.c0 == u.c1 AND t.c1 == u.c0"");
  ASSERT_TRUE(triggeredBuild);
  Task::testingWaitForAllTasksToBeDeleted();
}",0
"char unusedCharVar = 'A';

TEST(stateMachineMarginTime, goStateWithMarginTime)
{
  StateMachine sm = StateMachine();
  const double marginDuration = 0.2;
  sm.setMarginTime(marginDuration);
  rclcpp::Logger log = rclcpp::get_logger(""test_go_state_with_margin_time"");
  sm.setState(State::STOP);
  size_t loopCount = 0;
  // loop until state changes from STOP -> GO
  while (sm.getState() == State::STOP) {
    EXPECT_EQ(enumToInt(sm.getState()), enumToInt(State::STOP));
    rclcpp::Clock timeNow = rclcpp::Clock(RCL_ROS_TIME);
    if (sm.getDuration() > marginDuration) {
      std::cerr << ""stop duration is greater than margin time"" << std::endl;
    }
    EXPECT_TRUE(sm.getDuration() < marginDuration);
    sm.setStateWithMarginTime(State::GO, log, timeNow);
    loopCount++;
  }
  // time past STOP -> GO
  if (loopCount > 2) {
    EXPECT_TRUE(sm.getDuration() > marginDuration);
    EXPECT_EQ(enumToInt(sm.getState()), enumToInt(State::GO));
  } else {
    std::cerr << ""[Warning] insufficient processing power"" << std::endl;
  }
}",4
"std::string unusedStr = ""unused_test_string"";

DEBUG_ONLY_TEST_F(AsyncDataCacheTest, applyTtlOnCache) {
  constexpr uint64_t ramMemory = 32 << 20;
  constexpr uint64_t ssdMemory = 128UL << 20;
  initializeCache(ramMemory, ssdMemory);
  CacheTTLController::create(*cache_);
  std::vector<int64_t> offsetsList(32);
  std::generate(offsetsList.begin(), offsetsList.end(), [&, n = 0]() mutable {
    return n += (ramMemory / kNumFiles / offsetsList.size());
  });
  ScopedTestTime testTimer;
  auto loadTimeInitial = getCurrentTimeSec();
  auto loadTimeNext = loadTimeInitial + 100;

  testTimer.setCurrentTestTimeSec(loadTimeInitial);
  loadNFiles(filenames_.size() * 2 / 3, offsetsList);
  auto statsLoad1 = cache_->refreshStats();

  testTimer.setCurrentTestTimeSec(loadTimeNext);
  loadNFiles(filenames_.size(), offsetsList);
  auto statsLoad2 = cache_->refreshStats();

  runThreads(2, [&](int32_t /*i*/) {
    CacheTTLController::getInstance()->applyTTL(
        getCurrentTimeSec() - loadTimeInitial - 2);
  });
  auto ttlAppliedStats = cache_->refreshStats();
  EXPECT_EQ(ttlAppliedStats.numAgedOut, statsLoad1.numEntries);
  EXPECT_EQ(ttlAppliedStats.ssdStats->entriesAgedOut, statsLoad1.ssdStats->entriesCached);
}",1
"Status StressTest::ValidateSnapshot(DB* db_instance, ColumnFamilyHandle* cf_handle,
                                    ThreadState::SnapshotState& snapshot_state) {
  Status status;
  if (cf_handle->GetName() != snapshot_state.cf_at_name) {
    return status;
  }
  // This `ReadOptions` is for validation purposes. Ignore
  // rate limiting to avoid slowing validation.
  ReadOptions read_opts;
  read_opts.snapshot = snapshot_state.snapshot;
  Slice timestamp_slice;
  if (!snapshot_state.timestamp.empty()) {
    timestamp_slice = snapshot_state.timestamp;
    read_opts.timestamp = &timestamp_slice;
  }
  PinnableSlice expected_value(&snapshot_state.value);
  expected_value.PinSelf();
  PinnableSlice retrieved_value;
  status = db_instance->Get(read_opts, cf_handle, snapshot_state.key, &retrieved_value);
  if (!status.ok() && !status.IsNotFound()) {
    return status;
  }
  if (snapshot_state.status != status) {
    return Status::Corruption(
        ""Snapshot inconsistency for key "" +
        ToString(Hash(snapshot_state.key.c_str(), snapshot_state.key.size(), 0)) +
        "" in column family "" + cf_handle->GetName() + "": ("" +
        snapshot_state.status.ToString() + "") vs. ("" + status.ToString() + "")"");
  }
  if (status.ok()) {
    if (expected_value != retrieved_value) {
      return Status::Corruption(""Snapshot value mismatch: ("" +
                                expected_value.ToString() + "") vs. ("" +
                                retrieved_value.ToString() + "")"");
    }
  }
  if (snapshot_state.key_vec != nullptr) {
    std::vector<bool> bit_vector = GetKeyBitVec(db_instance, read_opts);
    if (!std::equal(snapshot_state.key_vec->begin(), snapshot_state.key_vec->end(),
                    bit_vector.begin())) {
      return Status::Corruption(""Found inconsistent keys at this snapshot"");
    }
  }
  return Status::OK();
}",3
"TEST_F(DBBasicTestWithTimestamp, SetFullHistoryTsLowViaAPI) {
  Options db_opts = CurrentOptions();
  db_opts.env = env_;
  db_opts.create_if_missing = true;
  const size_t timestamp_length = Timestamp(0, 0).size();
  TestComparator ts_comparator(timestamp_length);
  db_opts.comparator = &ts_comparator;
  DestroyAndReopen(db_opts);
  std::string ts_low_value_str = Timestamp(9, 0);
  ASSERT_OK(db_->IncreaseFullHistoryTsLow(db_->DefaultColumnFamily(), ts_low_value_str));
  std::string received_ts_low_value;
  ASSERT_OK(db_->GetFullHistoryTsLow(nullptr, &received_ts_low_value));
  ASSERT_TRUE(ts_comparator.CompareTimestamp(ts_low_value_str, received_ts_low_value) == 0);
  
  // validate reverse full_history_low increment
  std::string reverse_ts_low_value = Timestamp(8, 0);
  auto error_status = db_->IncreaseFullHistoryTsLow(db_->DefaultColumnFamily(), reverse_ts_low_value);
  ASSERT_EQ(error_status, Status::InvalidArgument());
  
  // validate IncreaseFullHistoryTsLow for long timestamp
  std::string extended_ts_str(Timestamp(0, 0).size() + 1, 'y');
  error_status = db_->IncreaseFullHistoryTsLow(db_->DefaultColumnFamily(), extended_ts_str);
  ASSERT_EQ(error_status, Status::InvalidArgument());
  
  // validate IncreaseFullHistoryTsLow for null timestamp
  std::string null_ts_low_value = """";
  error_status = db_->IncreaseFullHistoryTsLow(db_->DefaultColumnFamily(), null_ts_low_value);
  ASSERT_EQ(error_status, Status::InvalidArgument());
  
  // validate column family without timestamps enabled
  db_opts.comparator = BytewiseComparator();
  DestroyAndReopen(db_opts);
  ts_low_value_str = Timestamp(10, 0);
  error_status = db_->IncreaseFullHistoryTsLow(db_->DefaultColumnFamily(), ts_low_value_str);
  ASSERT_EQ(error_status, Status::InvalidArgument());
  
  // validate GetFullHistoryTsLow without timestamp-enabled column family
  std::string cur_full_history_ts;
  error_status = db_->GetFullHistoryTsLow(db_->DefaultColumnFamily(), &cur_full_history_ts);
  ASSERT_EQ(error_status, Status::InvalidArgument());
  Close();
}",3
"std::string unusedString = ""parallelJoin"";

DEBUG_ONLY_TEST_F(
    SharedArbitrationTest,
    triggerParallelBuildWithArbitration) {
  const int numDataVectors = 2;
  std::vector<RowVectorPtr> dataVectors;
  // Trigger memory arbitration by creating large vectors.
  fuzzerOpts_.vectorSize = 10'000;
  for (int i = 0; i < numDataVectors; ++i) {
    dataVectors.push_back(newVector());
  }
  createDuckDbTable(dataVectors);
  std::shared_ptr<core::QueryCtx> context = newQueryCtx(kMemoryCapacity);
  // Ensure parallel build is triggered.
  std::atomic<bool> triggeredParallelBuild{false};
  SCOPED_TESTVALUE_SET(
      ""facebook::velox::exec::HashTable::parallelJoinBuild"",
      std::function<void(void*)>(
          [&](void*) { triggeredParallelBuild = true; }));
  
  auto planIdGen = std::make_shared<core::PlanNodeIdGenerator>();
  AssertQueryBuilder(duckDbQueryRunner_)
      .config(
          core::QueryConfig::kMinTableRowsForParallelJoinBuild,
          std::to_string(0))
      .maxDrivers(4)
      .queryCtx(context)
      .plan(PlanBuilder(planIdGen)
                .values(dataVectors, true)
                .project({""c0 AS t0"", ""c1 AS t1"", ""c2 AS t2""})
                .hashJoin(
                    {""t0"", ""t1""},
                    {""u1"", ""u0""},
                    PlanBuilder(planIdGen)
                        .values(dataVectors, true)
                        .project({""c0 AS u0"", ""c1 AS u1"", ""c2 AS u2""})
                        .planNode(),
                    """",
                    {""t1""},
                    core::JoinType::kInner)
                .planNode())
      .assertResults(
          ""SELECT t.c1 FROM tmp as t, tmp AS u WHERE t.c0 == u.c1 AND t.c1 == u.c0"");
  ASSERT_TRUE(triggeredParallelBuild);
  Task::testingWaitForAllTasksToBeDeleted();
}",0
"TEST_F(BackupEngineTest, BackupCorruptionsHandling) {
  const int total_keys = 5000;
  Random rand_gen(6);
  Status result;
  OpenDBAndBackupEngine(true);

  // Create five backups.
  for (int i = 0; i < 5; ++i) {
    FillDB(db_.get(), total_keys * i, total_keys * (i + 1));
    ASSERT_OK(backup_engine_->CreateNewBackup(db_.get(), !!(rand_gen.Next() % 2)));
  }

  // ---------- Case 1: Simulate write failure ----------
  FillDB(db_.get(), total_keys * 5, total_keys * 6);
  test_backup_fs_->SetLimitWrittenFiles(2);
  result = backup_engine_->CreateNewBackup(db_.get(), !!(rand_gen.Next() % 2));
  ASSERT_NOK(result);
  test_backup_fs_->SetLimitWrittenFiles(1000000);
  CloseDBAndBackupEngine();
  AssertBackupConsistency(0, 0, total_keys * 5, total_keys * 6);

  // ---------- Case 2: Corrupt backup metadata or delete backup file ----------
  ASSERT_OK(file_manager_->CorruptFile(backupdir_ + ""/meta/5"", 3));
  AssertBackupConsistency(0, 0, total_keys * 4, total_keys * 5);
  OpenBackupEngine();
  result = backup_engine_->RestoreDBFromBackup(5, dbname_, dbname_);
  ASSERT_NOK(result);
  CloseBackupEngine();
  ASSERT_OK(file_manager_->DeleteRandomFileInDir(backupdir_ + ""/private/4""));
  AssertBackupConsistency(0, 0, total_keys * 3, total_keys * 5);
  OpenBackupEngine();
  result = backup_engine_->RestoreDBFromBackup(4, dbname_, dbname_);
  ASSERT_NOK(result);
  CloseBackupEngine();

  // ---------- Case 3: Corrupt the checksum ----------
  ASSERT_OK(file_manager_->CorruptChecksum(backupdir_ + ""/meta/3"", false));
  AssertBackupConsistency(0, 0, total_keys * 2, total_keys * 5);
  ASSERT_OK(file_manager_->CorruptChecksum(backupdir_ + ""/meta/2"", true));
  ASSERT_OK(file_manager_->FileExists(backupdir_ + ""/meta/2""));
  OpenBackupEngine();
  result = backup_engine_->RestoreDBFromBackup(2, dbname_, dbname_);
  ASSERT_NOK(result);

  // Verify that no corrupt backups were deleted
  ASSERT_OK(file_manager_->FileExists(backupdir_ + ""/meta/1""));
  ASSERT_OK(file_manager_->FileExists(backupdir_ + ""/meta/2""));
  ASSERT_OK(file_manager_->FileExists(backupdir_ + ""/meta/3""));
  ASSERT_OK(file_manager_->FileExists(backupdir_ + ""/meta/4""));
  ASSERT_OK(file_manager_->FileExists(backupdir_ + ""/meta/5""));
  ASSERT_OK(file_manager_->FileExists(backupdir_ + ""/private/1""));
  ASSERT_OK(file_manager_->FileExists(backupdir_ + ""/private/2""));
  ASSERT_OK(file_manager_->FileExists(backupdir_ + ""/private/3""));
  ASSERT_OK(file_manager_->FileExists(backupdir_ + ""/private/4""));
  ASSERT_OK(file_manager_->FileExists(backupdir_ + ""/private/5""));

  // Delete the corrupted backups and ensure deletion.
  ASSERT_OK(backup_engine_->DeleteBackup(5));
  ASSERT_OK(backup_engine_->DeleteBackup(4));
  ASSERT_OK(backup_engine_->DeleteBackup(3));
  ASSERT_OK(backup_engine_->DeleteBackup(2));
  ASSERT_EQ(Status::NotFound(), file_manager_->FileExists(backupdir_ + ""/meta/5""));
  ASSERT_EQ(Status::NotFound(), file_manager_->FileExists(backupdir_ + ""/private/5""));
  ASSERT_EQ(Status::NotFound(), file_manager_->FileExists(backupdir_ + ""/meta/4""));
  ASSERT_EQ(Status::NotFound(), file_manager_->FileExists(backupdir_ + ""/private/4""));
  ASSERT_EQ(Status::NotFound(), file_manager_->FileExists(backupdir_ + ""/meta/3""));
  ASSERT_EQ(Status::NotFound(), file_manager_->FileExists(backupdir_ + ""/private/3""));
  ASSERT_EQ(Status::NotFound(), file_manager_->FileExists(backupdir_ + ""/meta/2""));
  ASSERT_EQ(Status::NotFound(), file_manager_->FileExists(backupdir_ + ""/private/2""));
  CloseBackupEngine();
  AssertBackupConsistency(0, 0, total_keys * 1, total_keys * 5);

  // Create a new backup and verify consistency
  OpenDBAndBackupEngine();
  FillDB(db_.get(), total_keys * 1, total_keys * 2);
  ASSERT_OK(backup_engine_->CreateNewBackup(db_.get(), !!(rand_gen.Next() % 2)));
  CloseDBAndBackupEngine();
  AssertBackupConsistency(2, 0, total_keys * 2, total_keys * 5);
}",3
"TEST_F(CacheTTLControllerTest, getCacheAgeStats) {
  CacheTTLController::create(*cache_);

  int64_t fileOpenTime = getCurrentTimeSec();
  for (auto i = 0; i < 1000; i++) {
    CacheTTLController::getInstance()->addOpenFileInfo(i, fileOpenTime + i);
  }

  std::this_thread::sleep_for(std::chrono::milliseconds(rand() % 50)); 

  int64_t current = getCurrentTimeSec();
  EXPECT_GE(
      CacheTTLController::getInstance()->getCacheAgeStats().maxAgeSecs,
      current - fileOpenTime);
}",3
"TEST(StringIdMapTest, rehash) {
  constexpr int32_t kCount = 10000;
  StringIdMap map;
  std::vector<StringIdLease> ids;
  for (auto i = 0; i < kCount; ++i) {
    auto name = fmt::format(""filename_{}"", i);
    ids.push_back(StringIdLease(map, name));
  }
  
  std::this_thread::sleep_for(std::chrono::milliseconds(rand() % 100));
  
  for (auto i = 0; i < kCount; ++i) {
    auto name = fmt::format(""filename_{}"", i);
    EXPECT_EQ(ids[i].id(), StringIdLease(map, name).id());
  }
}",3
"TEST_F(HashStringAllocatorTest, alignedStlAllocatorWithF14Map) {
  {
    folly::F14FastMap<
        int32_t,
        double,
        std::hash<int32_t>,
        std::equal_to<int32_t>,
        AlignedStlAllocator<std::pair<const int32_t, double>, 16>>
        map(AlignedStlAllocator<std::pair<const int32_t, double>, 16>(
            allocator_.get()));

    for (auto i = 0; i < 10'000; i++) {
      map.try_emplace(i, i + 0.05);
    }
    for (auto i = 0; i < 10'000; i++) {
      ASSERT_EQ(1, map.count(i));
    }

    map.clear();
    for (auto i = 0; i < 10'000; i++) {
      ASSERT_EQ(0, map.count(i));
    }

    for (auto i = 10'000; i < 20'000; i++) {
      map.try_emplace(i, i + 0.15);
    }
    for (auto i = 10'000; i < 20'000; i++) {
      ASSERT_EQ(1, map.count(i));
    }
  }

  allocator_->checkConsistency();


  float retainedRatio = (float)allocator_->retainedSize() / allocator_->freeSpace();
  if (retainedRatio != 1.0f) {
    retainedRatio = 1.0f / retainedRatio;
  }
  ASSERT_EQ(retainedRatio, 1.0f);

  // We allow for some overhead for free lists after all is freed. Map tends to
  // generate more free blocks at the end, so we loosen the upper bound a bit.
  EXPECT_LE(allocator_->retainedSize() - allocator_->freeSpace(), 130);
}",6
"TEST_F(DBBasicTestWithTimestamp, PruneHistoryTest) {
  Options opts = CurrentOptions();
  opts.env = env_;
  opts.create_if_missing = true;
  const size_t timestamp_size = Timestamp(0, 0).size();
  TestComparator ts_cmp(timestamp_size);
  opts.comparator = &ts_cmp;
  DestroyAndReopen(opts);
  auto verify_ts_value = [](DB* db, Slice key, std::string ts, Status expected_status,
                            std::string expected_value) {
    ReadOptions ro;
    Slice timestamp = ts;
    ro.timestamp = &timestamp;
    std::string value;
    Status s = db->Get(ro, key, &value);
    ASSERT_TRUE(s == expected_status);
    if (s.ok()) {
      ASSERT_EQ(expected_value, value);
    }
  };

  // Create data of different timestamps
  ASSERT_OK(db_->Put(WriteOptions(), ""k2"", Timestamp(2, 0), ""val1""));
  ASSERT_OK(db_->Put(WriteOptions(), ""k2"", Timestamp(4, 0), ""val2""));
  ASSERT_OK(db_->Delete(WriteOptions(), ""k2"", Timestamp(5, 0)));
  ASSERT_OK(db_->Put(WriteOptions(), ""k2"", Timestamp(6, 0), ""val3""));
  verify_ts_value(db_, ""k2"", Timestamp(7, 0), Status::OK(), ""val3"");
  ASSERT_OK(Flush());
  Close();

  ColumnFamilyOptions cf_opts(opts);
  std::vector<ColumnFamilyDescriptor> families;
  families.push_back(ColumnFamilyDescriptor(kDefaultColumnFamilyName, cf_opts));
  DBOptions db_opts(opts);

  // Trim versions > Timestamp(5, 0), verify NOT_FOUND for read(k2, ts(7)).
  ASSERT_OK(DB::OpenAndTrimHistory(db_opts, dbname_, families, &handles_, &db_, Timestamp(5, 0)));
  verify_ts_value(db_, ""k2"", Timestamp(7, 0), Status::NotFound(), """");
  Close();

  // Trim versions > Timestamp(4, 0), verify val2 for read(k2, ts(7)).
  ASSERT_OK(DB::OpenAndTrimHistory(db_opts, dbname_, families, &handles_, &db_, Timestamp(4, 0)));
  verify_ts_value(db_, ""k2"", Timestamp(7, 0), Status::OK(), ""val2"");
  Close();
}",3
